total_meters,price,floor,floors_count,rooms_count,relative_floor
59.3,7950000,5,9,2,0.5555555555555556
36.5,11000000,4,8,2,0.5
60.2,26500000,14,26,2,0.5384615384615384
54.7,22300000,2,5,2,0.4
45.8,9500000,5,13,2,0.38461538461538464
53.1,13950000,6,14,2,0.42857142857142855
70.0,39800000,6,18,2,0.3333333333333333
42.0,9700000,8,9,2,0.8888888888888888
61.0,24900000,19,20,2,0.95
63.3,22390000,4,7,2,0.5714285714285714
67.5,34000000,4,7,2,0.5714285714285714
44.8,10400000,3,12,2,0.25
51.0,13850000,1,16,2,0.0625
62.3,20000000,10,14,2,0.7142857142857143
44.8,13500000,9,9,2,1.0
75.8,42000000,20,32,2,0.625
68.0,34950000,10,19,2,0.5263157894736842
40.9,12500000,6,8,2,0.75
49.5,21500000,2,17,2,0.11764705882352941
50.3,30000000,15,24,2,0.625
48.4,12950000,3,9,2,0.3333333333333333
70.1,43000000,12,16,2,0.75
49.9,18000000,7,17,2,0.4117647058823529
42.0,25900000,3,14,2,0.21428571428571427
39.0,27500000,15,20,2,0.75
75.0,46700000,5,23,2,0.21739130434782608
64.0,18900000,15,31,2,0.4838709677419355
62.0,21200000,17,22,2,0.7727272727272727
72.8,49000000,18,19,2,0.9473684210526315
80.0,26000000,3,17,2,0.17647058823529413
60.1,19990000,23,25,2,0.92
128.6,49900000,2,21,2,0.09523809523809523
56.4,28500000,9,37,2,0.24324324324324326
94.2,67000000,1,19,2,0.05263157894736842
87.0,51200000,11,21,2,0.5238095238095238
45.0,27490000,12,13,2,0.9230769230769231
57.0,29700000,5,33,2,0.15151515151515152
66.2,26499000,8,27,2,0.2962962962962963
77.5,37999999,13,32,2,0.40625
71.0,47500000,15,19,2,0.7894736842105263
44.3,28200000,10,32,2,0.3125
72.0,40000000,13,29,2,0.4482758620689655
57.4,27900000,6,8,2,0.75
59.1,18200000,13,16,2,0.8125
54.0,29900000,2,16,2,0.125
62.3,8150000,8,9,2,0.8888888888888888
69.0,44000000,8,14,2,0.5714285714285714
43.0,18100000,3,5,2,0.6
78.0,23000000,3,7,2,0.42857142857142855
54.0,13000000,1,12,2,0.08333333333333333
68.7,40000000,3,14,2,0.21428571428571427
75.4,41700000,18,32,2,0.5625
51.0,12449000,2,16,2,0.125
64.4,32000000,7,39,2,0.1794871794871795
85.0,36900000,7,37,2,0.1891891891891892
53.0,27000000,8,17,2,0.47058823529411764
68.7,62000000,9,14,2,0.6428571428571429
63.8,13950498,23,25,2,0.92
80.0,50000000,9,12,2,0.75
52.0,53000000,17,34,2,0.5
53.89,62000000,5,21,2,0.23809523809523808
64.75,66999000,6,10,2,0.6
52.7,74000000,3,8,2,0.375
61.8,74400000,3,4,2,0.75
69.0,40500000,18,31,2,0.5806451612903226
50.5,47975000,3,3,2,1.0
75.1,64490000,3,4,2,0.75
63.4,14200000,3,17,2,0.17647058823529413
44.1,14190000,5,9,2,0.5555555555555556
44.0,14200000,2,9,2,0.2222222222222222
52.1,14400000,10,12,2,0.8333333333333334
54.0,14500000,13,14,2,0.9285714285714286
44.9,14400000,2,5,2,0.4
52.0,14400000,17,17,2,1.0
44.0,14490000,4,5,2,0.8
45.0,14500000,2,5,2,0.4
39.0,14700000,3,4,2,0.75
44.4,14900000,2,9,2,0.2222222222222222
52.0,14890000,8,9,2,0.8888888888888888
56.0,14900000,1,5,2,0.2
56.3,15000000,2,25,2,0.08
45.0,15000000,5,9,2,0.5555555555555556
42.9,15000000,8,9,2,0.8888888888888888
53.7,15100000,11,14,2,0.7857142857142857
51.9,15100000,5,12,2,0.4166666666666667
60.0,15100000,4,20,2,0.2
56.0,15280000,3,18,2,0.16666666666666666
54.2,15300000,8,16,2,0.5
48.8,15500000,20,22,2,0.9090909090909091
60.0,15500000,24,24,2,1.0
55.9,15450000,9,16,2,0.5625
55.6,15500000,5,7,2,0.7142857142857143
42.0,15500000,19,23,2,0.8260869565217391
50.2,15500000,11,14,2,0.7857142857142857
62.9,15600000,2,5,2,0.4
32.0,15700000,5,31,2,0.16129032258064516
65.0,15600000,15,22,2,0.6818181818181818
42.0,15700000,5,5,2,1.0
54.4,15600000,10,16,2,0.625
37.7,15600000,3,9,2,0.3333333333333333
51.0,15880000,3,21,2,0.14285714285714285
46.1,15800000,3,3,2,1.0
43.0,16000000,6,9,2,0.6666666666666666
60.0,16000000,15,16,2,0.9375
62.0,15990000,5,20,2,0.25
45.4,15999999,4,5,2,0.8
44.7,16200000,8,9,2,0.8888888888888888
50.0,16250000,9,16,2,0.5625
56.0,16500000,20,25,2,0.8
44.0,16500000,5,5,2,1.0
53.3,16800000,8,17,2,0.47058823529411764
46.0,16750000,12,19,2,0.631578947368421
60.0,16990000,6,17,2,0.35294117647058826
62.0,16990000,12,12,2,1.0
53.3,16950000,17,17,2,1.0
58.5,17200000,12,18,2,0.6666666666666666
57.6,17200000,4,21,2,0.19047619047619047
57.7,17200000,21,24,2,0.875
62.1,17200000,2,20,2,0.1
44.7,17500000,1,5,2,0.2
51.1,17500000,8,10,2,0.8
53.0,17450000,9,9,2,1.0
50.0,17450000,2,9,2,0.2222222222222222
56.0,17500000,17,24,2,0.7083333333333334
42.0,17800000,7,25,2,0.28
45.0,17850000,5,5,2,1.0
57.0,17800000,10,15,2,0.6666666666666666
67.4,18000000,21,24,2,0.875
60.3,17900000,8,11,2,0.7272727272727273
71.3,17900000,2,5,2,0.4
55.0,17950000,2,9,2,0.2222222222222222
44.0,17900000,2,5,2,0.4
68.4,18100000,13,22,2,0.5909090909090909
61.1,18300000,3,12,2,0.25
54.6,18490000,2,9,2,0.2222222222222222
50.0,18500000,12,24,2,0.5
54.0,18500000,12,33,2,0.36363636363636365
53.0,18800000,1,5,2,0.2
55.0,19000000,7,25,2,0.28
47.5,19000000,14,24,2,0.5833333333333334
56.7,19000000,1,5,2,0.2
63.15,19500000,20,22,2,0.9090909090909091
55.3,19500000,2,14,2,0.14285714285714285
51.8,19500000,6,16,2,0.375
60.2,19490000,11,21,2,0.5238095238095238
48.0,19690000,8,12,2,0.6666666666666666
43.0,19600000,5,16,2,0.3125
56.0,19800000,3,5,2,0.6
55.4,19950000,10,25,2,0.4
58.1,19860000,2,17,2,0.11764705882352941
58.0,20200000,17,17,2,1.0
55.0,20900000,14,17,2,0.8235294117647058
61.0,20850000,10,22,2,0.45454545454545453
40.0,21000000,3,9,2,0.3333333333333333
53.0,21080000,12,12,2,1.0
62.4,21000000,14,23,2,0.6086956521739131
51.9,21000000,16,22,2,0.7272727272727273
56.8,21500000,5,12,2,0.4166666666666667
37.8,21500000,8,30,2,0.26666666666666666
52.4,21800000,11,21,2,0.5238095238095238
58.0,21900000,18,25,2,0.72
61.8,22000000,1,8,2,0.125
54.4,22000000,3,8,2,0.375
52.0,21990000,6,23,2,0.2608695652173913
55.3,22673000,2,11,2,0.18181818181818182
63.0,22900000,15,33,2,0.45454545454545453
68.3,22975000,18,21,2,0.8571428571428571
51.2,22850000,2,8,2,0.25
47.4,22990000,11,21,2,0.5238095238095238
58.0,23000000,11,17,2,0.6470588235294118
48.5,23495000,12,25,2,0.48
56.0,23999000,8,25,2,0.32
58.9,24200000,3,9,2,0.3333333333333333
55.0,24500000,23,25,2,0.92
61.5,25000000,2,5,2,0.4
47.0,24950000,7,25,2,0.28
59.4,25000000,7,8,2,0.875
73.0,24950000,25,32,2,0.78125
56.5,25400000,2,15,2,0.13333333333333333
47.4,25499000,6,7,2,0.8571428571428571
47.8,25800000,8,8,2,1.0
40.0,25800000,17,23,2,0.7391304347826086
80.0,26000000,5,18,2,0.2777777777777778
43.4,25990000,12,12,2,1.0
69.9,25999000,20,25,2,0.8
69.1,26700000,6,28,2,0.21428571428571427
55.0,27000000,9,10,2,0.9
50.0,27000000,5,9,2,0.5555555555555556
56.0,27800000,6,9,2,0.6666666666666666
56.0,28000000,6,20,2,0.3
55.2,28000000,2,9,2,0.2222222222222222
55.7,27900000,5,9,2,0.5555555555555556
56.0,28500000,5,10,2,0.5
57.4,29000000,1,6,2,0.16666666666666666
68.0,29000000,7,17,2,0.4117647058823529
57.9,28990000,3,9,2,0.3333333333333333
58.0,29500000,3,12,2,0.25
59.57,29371134,16,19,2,0.8421052631578947
55.0,29700000,6,22,2,0.2727272727272727
73.5,30000000,7,9,2,0.7777777777777778
85.4,30000000,7,22,2,0.3181818181818182
43.0,29950000,6,8,2,0.75
49.9,30300000,6,7,2,0.8571428571428571
57.1,31000000,5,8,2,0.625
40.5,30900000,9,9,2,1.0
57.0,31200000,9,19,2,0.47368421052631576
74.0,31100000,5,11,2,0.45454545454545453
42.0,31500000,12,13,2,0.9230769230769231
52.0,31400000,9,12,2,0.75
60.7,31500000,8,11,2,0.7272727272727273
57.2,31790000,8,12,2,0.6666666666666666
70.0,32320000,11,15,2,0.7333333333333333
55.0,32600000,2,26,2,0.07692307692307693
49.5,32500000,4,16,2,0.25
43.0,33217500,4,6,2,0.6666666666666666
70.0,33000000,7,26,2,0.2692307692307692
70.5,33500000,2,23,2,0.08695652173913043
57.0,33900000,23,36,2,0.6388888888888888
52.0,34000000,3,5,2,0.6
54.7,34000000,5,11,2,0.45454545454545453
79.6,34000000,11,25,2,0.44
51.5,35000000,10,12,2,0.8333333333333334
65.0,35000000,11,37,2,0.2972972972972973
60.2,35000000,10,10,2,1.0
60.8,35500000,4,8,2,0.5
70.9,36000000,4,10,2,0.4
75.1,36000000,5,20,2,0.25
71.7,36499999,11,18,2,0.6111111111111112
69.5,36490000,7,7,2,1.0
74.1,37000000,4,12,2,0.3333333333333333
57.1,37000000,5,6,2,0.8333333333333334
106.6,37990000,5,27,2,0.18518518518518517
54.0,39000000,3,14,2,0.21428571428571427
52.0,39500000,10,24,2,0.4166666666666667
52.5,39500000,6,15,2,0.4
71.0,39650000,16,25,2,0.64
48.0,42000000,3,3,2,1.0
60.0,42000000,5,8,2,0.625
67.0,42600000,7,12,2,0.5833333333333334
71.5,42900000,9,21,2,0.42857142857142855
69.0,43000000,15,20,2,0.75
78.0,43500000,7,24,2,0.2916666666666667
51.0,44300000,13,32,2,0.40625
60.0,45500000,4,24,2,0.16666666666666666
52.0,47000000,4,4,2,1.0
63.0,49000000,6,7,2,0.8571428571428571
60.6,50000000,20,33,2,0.6060606060606061
60.0,51900000,10,24,2,0.4166666666666667
54.4,54400000,4,9,2,0.4444444444444444
76.3,56000000,3,24,2,0.125
84.0,56500000,6,28,2,0.21428571428571427
56.0,60000000,5,5,2,1.0
85.5,64000000,9,17,2,0.5294117647058824
82.3,65000000,1,10,2,0.1
55.0,70000000,4,8,2,0.5
65.0,70000000,4,6,2,0.6666666666666666
105.0,71900000,10,22,2,0.45454545454545453
116.2,74949000,15,21,2,0.7142857142857143
42.5,6700000,6,9,2,0.6666666666666666
42.0,7500000,3,5,2,0.6
43.3,7500000,4,5,2,0.8
52.4,8100000,11,14,2,0.7857142857142857
40.1,8200000,1,5,2,0.2
53.0,8350000,2,3,2,0.6666666666666666
44.3,8900000,9,9,2,1.0
45.0,9400000,9,9,2,1.0
70.0,9450000,13,17,2,0.7647058823529411
39.1,9600000,1,5,2,0.2
41.3,9750000,5,5,2,1.0
42.8,10000000,1,5,2,0.2
44.8,9950000,8,9,2,0.8888888888888888
37.9,10100000,4,12,2,0.3333333333333333
44.0,10500000,2,9,2,0.2222222222222222
45.0,10500000,4,9,2,0.4444444444444444
46.7,10500000,7,14,2,0.5
40.8,10600000,1,5,2,0.2
36.7,10700000,1,9,2,0.1111111111111111
44.2,10790000,2,12,2,0.16666666666666666
37.1,11000000,5,9,2,0.5555555555555556
47.5,11000000,6,12,2,0.5
40.0,11000000,5,24,2,0.20833333333333334
54.4,11350000,9,17,2,0.5294117647058824
40.0,11400000,4,12,2,0.3333333333333333
46.0,11350000,9,9,2,1.0
44.8,11420000,12,12,2,1.0
43.0,11400000,9,9,2,1.0
37.1,11500000,7,9,2,0.7777777777777778
53.6,11500000,14,17,2,0.8235294117647058
44.5,11499999,8,9,2,0.8888888888888888
45.0,11700000,4,7,2,0.5714285714285714
44.7,11800000,9,9,2,1.0
35.0,11800000,4,21,2,0.19047619047619047
49.2,11850000,6,16,2,0.375
67.4,11950000,3,9,2,0.3333333333333333
50.9,11900000,3,9,2,0.3333333333333333
39.8,11900000,18,24,2,0.75
67.0,11950000,7,16,2,0.4375
40.0,12000000,10,25,2,0.4
52.0,12000000,1,12,2,0.08333333333333333
44.7,12100000,8,9,2,0.8888888888888888
39.2,12000000,8,12,2,0.6666666666666666
44.1,12000000,8,9,2,0.8888888888888888
42.2,12000000,9,9,2,1.0
44.5,12000000,6,9,2,0.6666666666666666
52.1,12000000,10,14,2,0.7142857142857143
37.9,12200000,4,9,2,0.4444444444444444
42.0,12399000,13,17,2,0.7647058823529411
51.2,12300000,17,17,2,1.0
38.0,12300000,3,9,2,0.3333333333333333
54.9,12290000,2,17,2,0.11764705882352941
45.0,12298000,3,9,2,0.3333333333333333
46.0,12400000,4,9,2,0.4444444444444444
60.0,12500000,7,17,2,0.4117647058823529
54.7,12600000,16,17,2,0.9411764705882353
44.2,12600000,5,9,2,0.5555555555555556
42.2,12500000,9,12,2,0.75
64.0,12500000,5,12,2,0.4166666666666667
51.7,12500000,16,17,2,0.9411764705882353
44.0,12700000,3,9,2,0.3333333333333333
41.0,12700000,13,14,2,0.9285714285714286
51.5,12700000,14,14,2,1.0
52.3,12700000,9,9,2,1.0
56.0,12700000,8,18,2,0.4444444444444444
44.7,12800000,7,9,2,0.7777777777777778
48.6,12790000,5,9,2,0.5555555555555556
44.7,12800000,3,12,2,0.25
47.5,12999996,2,12,2,0.16666666666666666
55.6,12950000,1,5,2,0.2
45.5,13000000,2,9,2,0.2222222222222222
58.0,13050000,4,17,2,0.23529411764705882
37.2,13250000,6,12,2,0.5
38.8,13200000,7,14,2,0.5
63.3,13290000,4,13,2,0.3076923076923077
41.0,13300000,13,25,2,0.52
53.9,13300000,1,5,2,0.2
47.3,13300000,10,14,2,0.7142857142857143
37.0,13490000,3,16,2,0.1875
58.0,13500000,6,14,2,0.42857142857142855
44.6,13500000,2,9,2,0.2222222222222222
44.9,13500000,11,12,2,0.9166666666666666
51.1,13500000,2,14,2,0.14285714285714285
53.6,13490000,12,16,2,0.75
57.0,13450000,14,16,2,0.875
47.0,13500000,3,12,2,0.25
44.0,13500000,6,12,2,0.5
52.1,13550000,5,12,2,0.4166666666666667
40.9,13700000,5,5,2,1.0
52.0,13700000,4,14,2,0.2857142857142857
50.2,13750000,1,17,2,0.058823529411764705
45.0,13800000,4,9,2,0.4444444444444444
44.3,13800000,2,9,2,0.2222222222222222
50.4,13800000,2,14,2,0.14285714285714285
53.5,13800000,14,15,2,0.9333333333333333
43.5,13800000,6,9,2,0.6666666666666666
45.2,13800000,10,14,2,0.7142857142857143
55.0,13800000,11,12,2,0.9166666666666666
53.2,14000000,5,8,2,0.625
71.4,13990000,1,4,2,0.25
80.0,13990000,7,9,2,0.7777777777777778
40.0,14000000,8,14,2,0.5714285714285714
42.0,14000000,9,9,2,1.0
53.7,14000000,4,17,2,0.23529411764705882
56.7,14000000,8,22,2,0.36363636363636365
37.3,13999999,2,9,2,0.2222222222222222
53.0,13950000,13,23,2,0.5652173913043478
45.6,14000000,3,12,2,0.25
51.0,13999000,6,17,2,0.35294117647058826
44.3,13990000,1,12,2,0.08333333333333333
51.2,14200000,2,12,2,0.16666666666666666
44.8,14100000,5,9,2,0.5555555555555556
58.2,14299999,16,16,2,1.0
56.8,14300000,22,23,2,0.9565217391304348
44.7,14300000,6,12,2,0.5
64.0,14500000,7,17,2,0.4117647058823529
51.5,14500000,8,12,2,0.6666666666666666
38.6,14450000,7,14,2,0.5
57.1,14600000,5,5,2,1.0
63.0,14650000,7,12,2,0.5833333333333334
58.0,14600000,7,22,2,0.3181818181818182
42.1,14700000,10,21,2,0.47619047619047616
44.0,14750000,1,5,2,0.2
56.1,14800000,3,17,2,0.17647058823529413
53.4,14800000,9,17,2,0.5294117647058824
38.0,14900000,4,9,2,0.4444444444444444
39.0,14890000,11,12,2,0.9166666666666666
49.4,15000000,16,16,2,1.0
43.0,15000000,5,5,2,1.0
63.2,15000000,12,18,2,0.6666666666666666
35.0,15000000,5,19,2,0.2631578947368421
51.82,15000000,21,22,2,0.9545454545454546
44.0,15000000,9,9,2,1.0
60.5,15000000,1,22,2,0.045454545454545456
52.9,15300000,6,24,2,0.25
54.0,15400000,10,12,2,0.8333333333333334
65.0,15400000,4,5,2,0.8
43.8,15500000,21,25,2,0.84
60.6,15500000,17,23,2,0.7391304347826086
56.7,15500000,14,17,2,0.8235294117647058
40.0,15550000,6,9,2,0.6666666666666666
44.1,15500000,5,9,2,0.5555555555555556
59.1,15499990,17,17,2,1.0
40.0,15500000,1,5,2,0.2
37.5,15500000,8,9,2,0.8888888888888888
45.0,15690000,6,12,2,0.5
44.9,15700000,3,9,2,0.3333333333333333
54.0,15800000,14,14,2,1.0
65.0,15800000,8,24,2,0.3333333333333333
70.9,15800000,17,17,2,1.0
40.0,15800000,13,32,2,0.40625
54.0,15890000,4,17,2,0.23529411764705882
58.0,15800000,15,22,2,0.6818181818181818
54.0,15950000,4,5,2,0.8
51.0,15900000,10,16,2,0.625
53.6,16000000,2,17,2,0.11764705882352941
43.0,16193824,2,5,2,0.4
64.3,16300000,17,27,2,0.6296296296296297
34.0,16300000,19,23,2,0.8260869565217391
51.2,16300000,3,9,2,0.3333333333333333
45.4,16200000,2,5,2,0.4
41.1,16500000,1,5,2,0.2
39.0,16500000,1,22,2,0.045454545454545456
45.0,16400000,3,9,2,0.3333333333333333
53.7,16700000,7,15,2,0.4666666666666667
54.2,16800000,16,17,2,0.9411764705882353
41.6,16800000,2,5,2,0.4
57.6,16700000,11,16,2,0.6875
55.0,16700000,4,14,2,0.2857142857142857
45.0,16800000,8,25,2,0.32
41.5,17000000,2,16,2,0.125
43.1,16990000,3,14,2,0.21428571428571427
47.0,17000000,3,9,2,0.3333333333333333
54.0,17000000,4,16,2,0.25
56.0,16900000,2,22,2,0.09090909090909091
51.4,17000000,11,14,2,0.7857142857142857
55.0,17000000,7,7,2,1.0
50.0,16900000,1,10,2,0.1
52.0,16900000,3,12,2,0.25
58.0,17000000,16,22,2,0.7272727272727273
67.9,16990000,9,11,2,0.8181818181818182
45.0,16950000,3,9,2,0.3333333333333333
59.1,17100000,3,16,2,0.1875
59.0,17200000,20,22,2,0.9090909090909091
44.6,17500000,6,20,2,0.3
65.0,17500000,10,16,2,0.625
69.2,17500000,4,14,2,0.2857142857142857
53.6,17500000,14,23,2,0.6086956521739131
51.9,17500000,8,12,2,0.6666666666666666
46.0,17450000,8,25,2,0.32
52.0,17600000,17,33,2,0.5151515151515151
54.0,17550000,9,17,2,0.5294117647058824
53.5,17700000,14,25,2,0.56
54.2,17600000,15,17,2,0.8823529411764706
44.1,17800000,7,9,2,0.7777777777777778
58.0,17800000,11,12,2,0.9166666666666666
63.0,18000000,17,24,2,0.7083333333333334
58.1,18000000,2,17,2,0.11764705882352941
31.9,17900000,8,23,2,0.34782608695652173
35.0,18000000,2,5,2,0.4
54.0,17950000,11,17,2,0.6470588235294118
47.0,17940000,3,14,2,0.21428571428571427
43.4,18200000,2,5,2,0.4
61.5,18400000,21,22,2,0.9545454545454546
51.8,18500000,3,14,2,0.21428571428571427
53.3,18500000,6,14,2,0.42857142857142855
47.1,18500000,6,12,2,0.5
56.3,18800000,6,24,2,0.25
54.0,18700000,9,17,2,0.5294117647058824
54.8,18800000,1,14,2,0.07142857142857142
54.0,18999999,1,25,2,0.04
57.3,18850000,18,22,2,0.8181818181818182
70.3,18870000,16,16,2,1.0
55.7,18900000,11,13,2,0.8461538461538461
52.8,19100000,18,19,2,0.9473684210526315
54.0,19500000,9,31,2,0.2903225806451613
41.0,19500000,2,11,2,0.18181818181818182
66.4,19490000,3,7,2,0.42857142857142855
63.7,19500000,19,33,2,0.5757575757575758
38.0,19500000,7,9,2,0.7777777777777778
50.0,19600000,7,21,2,0.3333333333333333
60.4,20300000,10,14,2,0.7142857142857143
56.0,20550000,10,25,2,0.4
61.8,20500000,22,24,2,0.9166666666666666
49.8,20499000,16,33,2,0.48484848484848486
40.5,20500000,3,5,2,0.6
58.0,20790000,10,17,2,0.5882352941176471
52.0,20990000,15,17,2,0.8823529411764706
52.8,20950000,5,16,2,0.3125
38.4,21000000,3,11,2,0.2727272727272727
50.0,21400000,12,16,2,0.75
57.9,21300000,9,22,2,0.4090909090909091
63.7,21500000,6,17,2,0.35294117647058826
65.2,21500000,6,12,2,0.5
52.4,21900000,12,14,2,0.8571428571428571
43.2,22000000,9,22,2,0.4090909090909091
60.8,22000000,8,21,2,0.38095238095238093
52.0,22250000,9,22,2,0.4090909090909091
65.0,22500000,2,14,2,0.14285714285714285
70.6,22399999,2,21,2,0.09523809523809523
59.7,22500000,2,19,2,0.10526315789473684
56.4,22500000,2,17,2,0.11764705882352941
60.0,22300000,3,25,2,0.12
57.0,22700000,3,24,2,0.125
51.1,22900000,8,8,2,1.0
40.0,22999990,20,21,2,0.9523809523809523
64.4,23100000,5,8,2,0.625
40.0,23000000,16,24,2,0.6666666666666666
65.3,23500000,3,22,2,0.13636363636363635
63.4,23650000,17,17,2,1.0
58.0,23900000,2,9,2,0.2222222222222222
38.0,23900000,2,10,2,0.2
44.3,23850000,8,8,2,1.0
54.6,23800000,13,17,2,0.7647058823529411
59.4,24100000,18,18,2,1.0
75.2,24000000,2,16,2,0.125
61.8,23990000,2,8,2,0.25
69.0,24000000,6,18,2,0.3333333333333333
65.0,24000000,4,4,2,1.0
56.2,23990000,8,14,2,0.5714285714285714
57.3,24000000,11,14,2,0.7857142857142857
50.0,23990000,8,24,2,0.3333333333333333
52.0,24000000,6,14,2,0.42857142857142855
53.0,24250000,13,17,2,0.7647058823529411
52.0,24350000,3,14,2,0.21428571428571427
55.0,24250000,23,31,2,0.7419354838709677
69.3,24500000,4,8,2,0.5
56.1,24700000,2,17,2,0.11764705882352941
59.35,25000000,9,14,2,0.6428571428571429
65.3,24900000,4,5,2,0.8
57.4,24900000,2,9,2,0.2222222222222222
45.0,25200000,9,35,2,0.2571428571428571
62.8,25450000,11,19,2,0.5789473684210527
69.1,25500000,2,21,2,0.09523809523809523
64.0,25500000,4,4,2,1.0
62.1,25400000,21,24,2,0.875
61.0,25500000,10,29,2,0.3448275862068966
42.0,25900000,4,5,2,0.8
61.6,25900000,3,13,2,0.23076923076923078
60.0,26000000,2,21,2,0.09523809523809523
61.0,25990000,8,21,2,0.38095238095238093
61.7,26500000,17,23,2,0.7391304347826086
60.3,26500000,15,17,2,0.8823529411764706
50.0,26700000,3,14,2,0.21428571428571427
62.0,27000000,13,21,2,0.6190476190476191
68.0,27000000,4,6,2,0.6666666666666666
45.0,27000000,12,13,2,0.9230769230769231
54.2,27000000,9,10,2,0.9
65.9,27500000,9,25,2,0.36
66.0,27500000,2,5,2,0.4
67.4,27500000,8,18,2,0.4444444444444444
60.4,27500000,10,12,2,0.8333333333333334
50.0,27500000,1,12,2,0.08333333333333333
63.3,27700000,3,23,2,0.13043478260869565
70.0,28000000,12,21,2,0.5714285714285714
59.0,28000000,7,8,2,0.875
48.4,28000000,2,7,2,0.2857142857142857
43.0,27900000,9,25,2,0.36
67.2,28000000,5,9,2,0.5555555555555556
44.0,28200000,17,34,2,0.5
48.4,28500000,2,12,2,0.16666666666666666
70.6,28900000,10,19,2,0.5263157894736842
58.0,28850000,7,25,2,0.28
67.2,28700000,14,14,2,1.0
50.0,29000000,12,28,2,0.42857142857142855
67.5,29000000,11,31,2,0.3548387096774194
70.0,29000000,3,11,2,0.2727272727272727
53.0,29000000,3,14,2,0.21428571428571427
49.0,29500000,17,28,2,0.6071428571428571
50.0,29500000,5,13,2,0.38461538461538464
75.9,29700000,3,6,2,0.5
57.0,30000000,3,29,2,0.10344827586206896
52.5,30000000,10,12,2,0.8333333333333334
50.0,29990000,12,19,2,0.631578947368421
66.0,29990000,9,28,2,0.32142857142857145
62.0,30000000,2,24,2,0.08333333333333333
47.0,30400000,14,25,2,0.56
51.4,30300300,13,16,2,0.8125
67.0,30500000,19,20,2,0.95
51.5,30990000,5,12,2,0.4166666666666667
66.5,31000000,21,38,2,0.5526315789473685
68.1,30800000,3,30,2,0.1
79.7,31200000,2,28,2,0.07142857142857142
44.0,31600000,5,8,2,0.625
63.4,31600000,2,8,2,0.25
50.3,31500000,18,21,2,0.8571428571428571
50.2,31500000,6,12,2,0.5
55.6,32000000,3,6,2,0.5
68.0,32000000,3,24,2,0.125
63.3,32500000,4,19,2,0.21052631578947367
54.0,32624640,7,22,2,0.3181818181818182
57.0,32590000,10,12,2,0.8333333333333334
50.0,32500000,5,23,2,0.21739130434782608
63.0,32800000,13,29,2,0.4482758620689655
64.0,32900000,25,35,2,0.7142857142857143
62.0,32900000,12,38,2,0.3157894736842105
70.0,33000000,13,21,2,0.6190476190476191
67.0,33000000,17,34,2,0.5
60.0,32999000,8,20,2,0.4
76.0,33900000,4,20,2,0.2
64.0,33920000,12,14,2,0.8571428571428571
58.0,33800000,7,29,2,0.2413793103448276
63.3,34000000,12,14,2,0.8571428571428571
44.0,34000000,6,6,2,1.0
73.0,33999999,17,18,2,0.9444444444444444
60.9,34000000,10,11,2,0.9090909090909091
60.0,34900000,14,30,2,0.4666666666666667
56.8,35000000,16,20,2,0.8
55.8,35000000,8,12,2,0.6666666666666666
77.3,35950000,7,23,2,0.30434782608695654
50.0,35800000,1,13,2,0.07692307692307693
70.6,37000000,9,14,2,0.6428571428571429
102.0,37000000,13,19,2,0.6842105263157895
67.8,37000000,15,18,2,0.8333333333333334
62.0,37199000,5,7,2,0.7142857142857143
54.9,38000000,2,23,2,0.08695652173913043
104.7,39000000,4,5,2,0.8
70.0,38900000,9,24,2,0.375
83.0,39950000,1,4,2,0.25
69.0,40990000,7,14,2,0.5
74.5,41500000,8,12,2,0.6666666666666666
83.3,41850000,14,21,2,0.6666666666666666
70.0,42500000,17,31,2,0.5483870967741935
54.8,44421428,4,6,2,0.6666666666666666
58.4,45114000,3,6,2,0.5
63.0,45000000,4,8,2,0.5
72.3,47500000,6,6,2,1.0
65.1,48000000,13,17,2,0.7647058823529411
56.3,47850000,1,8,2,0.125
98.0,48500000,13,22,2,0.5909090909090909
57.0,49900000,1,6,2,0.16666666666666666
70.0,50000000,7,17,2,0.4117647058823529
80.0,53900000,10,14,2,0.7142857142857143
68.2,58000000,2,9,2,0.2222222222222222
77.4,59000000,8,19,2,0.42105263157894735
70.0,59900000,3,7,2,0.42857142857142855
63.0,62000000,4,11,2,0.36363636363636365
66.4,62000000,8,8,2,1.0
68.0,64000000,7,8,2,0.875
64.8,65000000,6,9,2,0.6666666666666666
47.6,68500000,2,11,2,0.18181818181818182
94.6,70000000,5,7,2,0.7142857142857143
82.0,70000000,12,18,2,0.6666666666666666
97.0,73000000,4,29,2,0.13793103448275862
119.1,75000000,5,5,2,1.0
94.0,75000000,4,10,2,0.4
76.0,76000000,8,8,2,1.0
54.6,39000000,2,8,2,0.25
38.0,10900000,9,9,2,1.0
44.2,12000000,1,5,2,0.2
42.8,15000000,5,12,2,0.4166666666666667
58.5,13700000,2,16,2,0.125
59.7,11200000,3,22,2,0.13636363636363635
70.5,31000000,2,23,2,0.08695652173913043
63.0,29900000,14,16,2,0.875
50.9,19100000,4,16,2,0.25
63.0,69800000,15,32,2,0.46875
46.3,8450000,7,12,2,0.5833333333333334
55.7,22650000,7,16,2,0.4375
48.0,10000000,13,17,2,0.7647058823529411
45.0,9999990,6,9,2,0.6666666666666666
44.0,11900000,1,24,2,0.041666666666666664
53.0,17500000,8,12,2,0.6666666666666666
55.7,16200000,3,5,2,0.6
49.5,52500000,3,6,2,0.5
